1788989668.99	$GPGSV,4,1,15,1,03,245,,2,17,232,23,8,41,234,25,10,51,157,26,1*5F
1788989668.99	$GPGSV,4,2,15,16,16,321,28,18,10,080,19,23,23,134,33,24,00,131,,1*67
1788989668.99	$GPGSV,4,3,15,26,01,348,,27,71,287,50,28,03,028,,32,62,039,48,1*66
1788989668.99	$GPGSV,4,4,15,193,,,34,197,,,29,201,,,25,1*5C
1788989668.99	$GPRMC,213442.09,A,3001.72883,S,05112.75662,W,0.17,89.66,090926,,,A,V*10
1788989670.01	$GPGGA,213443.09,3001.72883,S,05112.75670,W,1,07,1.12,88.81,M,,M,,*4B
1788989670.01	$GPGLL,3001.72883,S,05112.75670,W,213443.09,A,A*6C
1788989670.01	$GPGSA,A,3,08,10,16,18,23,27,32,,,,,,1.85,1.12,1.48,1*1E
1788989670.01	$GPGSV,4,1,15,1,03,245,,2,17,232,23,8,41,234,25,10,51,157,25,1*5C
1788989670.01	$GPGSV,4,2,15,16,16,321,28,18,10,080,19,23,23,134,33,24,00,131,,1*67
1788989670.01	$GPGSV,4,3,15,26,01,348,,27,71,287,50,28,03,028,,32,62,039,48,1*66
1788989670.01	$GPGSV,4,4,15,193,,,34,197,,,25,201,,,26,1*53
1788989670.01	$GPRMC,213443.09,A,3001.72883,S,05112.75670,W,0.10,89.66,090926,,,A,V*15
1788989671.03	$GPGGA,213444.09,3001.72894,S,05112.75683,W,1,07,1.12,89.30,M,,M,,*4D
1788989671.03	$GPGLL,3001.72894,S,05112.75683,W,213444.09,A,A*61
1788989671.03	$GPGSA,A,3,08,10,16,18,23,27,32,,,,,,1.85,1.12,1.48,1*1E
1788989671.03	$GPGSV,4,1,15,1,03,245,,2,17,232,22,8,41,234,24,10,51,157,26,1*5F
1788989671.03	$GPGSV,4,2,15,16,16,321,29,18,10,080,17,23,23,134,33,24,00,131,,1*68
1788989671.03	$GPGSV,4,3,15,26,01,348,,27,71,287,50,28,03,028,,32,62,039,48,1*66
1788989671.03	$GPGSV,4,4,15,193,,,28,197,,,24,201,,,24,1*5D
1788989671.03	$GPRMC,213444.09,A,3001.72894,S,05112.75683,W,0.08,89.66,090926,,,A,V*11
1788989672.06	$GPGGA,213445.09,3001.72906,S,05112.75696,W,1,07,1.12,89.56,M,,M,,*42
1788989672.06	$GPGLL,3001.72906,S,05112.75696,W,213445.09,A,A*6E
1788989672.06	$GPGSA,A,3,08,10,16,18,23,27,32,,,,,,1.85,1.12,1.48,1*1E
1788989672.06	$GPGSV,4,1,15,1,03,245,,2,17,232,22,8,41,234,23,10,51,157,26,1*58
1788989672.06	$GPGSV,4,2,15,16,16,321,29,18,10,080,17,23,23,134,33,24,00,131,,1*68
1788989672.06	$GPGSV,4,3,15,26,01,348,,27,71,287,50,28,03,028,,32,62,039,49,1*67
1788989672.06	$GPGSV,4,4,15,193,,,28,197,,,24,201,,,24,1*5D
1788989672.06	$GPRMC,213445.09,A,3001.72906,S,05112.75696,W,0.08,89.66,090926,,,A,V*1E
1788989673.08	$GPGGA,213446.09,3001.72917,S,05112.75709,W,1,07,1.12,89.84,M,,M,,*49
1788989673.08	$GPGLL,3001.72917,S,05112.75709,W,213446.09,A,A*6A
1788989673.08	$GPGSA,A,3,08,10,16,18,23,27,32,,,,,,1.85,1.12,1.48,1*1E
1788989673.08	$GPGSV,4,1,14,1,03,245,,2,17,232,23,8,41,234,23,10,51,157,26,1*58
1788989673.08	$GPGSV,4,2,14,16,16,321,30,18,10,080,17,23,23,134,33,24,00,131,,1*61
1788989673.08	$GPGSV,4,3,14,26,01,348,,27,71,287,50,28,03,028,,32,62,039,49,1*66
1788989673.08	$GPGSV,4,4,14,197,,,29,201,,,24,1*60
1788989673.08	$GPRMC,213446.09,A,3001.72917,S,05112.75709,W,0.09,89.66,090926,,,A,V*1B
1788989674.11	$GPGGA,213447.09,3001.72924,S,05112.75724,W,1,07,1.12,89.94,M,,M,,*46
1788989674.11	$GPGLL,3001.72924,S,05112.75724,W,213447.09,A,A*64
1788989674.11	$GPGSA,A,3,08,10,16,18,23,27,32,,,,,,1.85,1.12,1.48,1*1E
1788989674.11	$GPGSV,4,1,15,1,03,245,,2,17,232,23,8,41,234,23,10,51,157,27,1*58
1788989674.11	$GPGSV,4,2,15,16,16,321,30,18,10,080,18,23,23,134,33,24,00,131,,1*6F
1788989674.11	$GPGSV,4,3,15,26,01,348,,27,71,287,50,28,03,028,,32,62,039,49,1*67
1788989674.11	$GPGSV,4,4,15,193,,,28,197,,,29,201,,,27,1*53
1788989674.11	$GPRMC,213447.09,A,3001.72924,S,05112.75724,W,0.16,89.66,090926,,,A,V*1B
1788989675.13	$GPGGA,213448.09,3001.72934,S,05112.75733,W,1,06,1.17,90.25,M,,M,,*48
1788989675.13	$GPGLL,3001.72934,S,05112.75733,W,213448.09,A,A*6C
1788989675.13	$GPGSA,A,3,08,16,18,23,27,32,,,,,,,1.92,1.17,1.52,1*17
1788989675.13	$GPGSV,4,1,15,1,03,245,,2,17,232,23,8,41,234,23,10,51,157,27,1*58
1788989675.13	$GPGSV,4,2,15,16,16,321,30,18,10,080,19,23,23,134,33,24,00,131,,1*6E
1788989675.13	$GPGSV,4,3,15,26,01,348,,27,71,287,50,28,03,028,,32,62,039,49,1*67
1788989675.13	$GPGSV,4,4,15,193,,,25,197,,,29,201,,,24,1*5D
1788989675.13	$GPRMC,213448.09,A,3001.72934,S,05112.75733,W,0.02,89.66,090926,,,A,V*16
1788989676.14	$GPGGA,213449.09,3001.72941,S,05112.75733,W,1,06,1.17,90.59,M,,M,,*40
1788989676.14	$GPGLL,3001.72941,S,05112.75733,W,213449.09,A,A*6F
1788989676.14	$GPGSA,A,3,08,16,18,23,27,32,,,,,,,1.92,1.17,1.52,1*17
1788989676.14	$GPGSV,4,1,15,1,03,245,,2,17,232,24,8,41,234,24,10,51,157,27,1*58
1788989676.14	$GPGSV,4,2,15,16,16,321,30,18,10,080,20,23,23,134,33,24,00,131,,1*64
1788989676.14	$GPGSV,4,3,15,26,01,348,,27,71,287,51,28,03,028,,32,62,039,49,1*66
1788989676.14	$GPGSV,4,4,15,193,,,29,197,,,29,201,,,26,1*53
1788989676.14	$GPRMC,213449.09,A,3001.72941,S,05112.75733,W,0.01,89.66,090926,,,A,V*16
1788989677.17	$GPGGA,213450.09,3001.72937,S,05112.75717,W,1,06,1.17,91.16,M,,M,,*45
1788989677.17	$GPGLL,3001.72937,S,05112.75717,W,213450.09,A,A*60
1788989677.17	$GPGSA,A,3,08,16,18,23,27,32,,,,,,,1.92,1.17,1.52,1*17
1788989677.17	$GPGSV,4,1,15,1,03,245,,2,17,232,23,8,41,234,23,10,51,157,27,1*58
1788989677.17	$GPGSV,4,2,15,16,16,321,30,18,10,080,21,23,23,134,32,24,00,131,,1*64
1788989677.17	$GPGSV,4,3,15,26,01,348,,27,71,287,50,28,03,028,,32,62,039,49,1*67
