t_s,media_mA,min_mA,max_mA,n
596.33,0.4334,0.0041,9.7279,10240
596.43,0.4292,0.0027,7.9130,9728
596.53,0.4257,0.0027,8.1008,10240
596.63,0.4317,0.0025,8.8130,10240
596.73,0.4335,0.0027,7.9794,9728
596.83,0.4280,0.0016,4.4245,10240
596.93,0.4250,0.0006,7.5577,10240
597.03,0.4270,0.0023,10.1564,10240
597.13,0.4321,0.0023,7.1400,9728
597.24,0.4277,0.0028,4.2562,10240
597.34,0.4311,0.0031,4.2658,9728
597.44,0.4275,0.0019,9.9121,10240
597.54,0.4258,0.0012,6.4885,10240
597.64,0.4304,0.0014,4.2802,9728
597.74,0.4332,0.0009,4.1604,10240
597.84,0.4328,0.0021,8.4200,10240
597.94,0.4317,0.0027,10.0655,9728
598.04,0.4290,0.0027,4.1127,10240
598.14,0.4220,0.0018,10.6100,10240
598.24,0.4334,0.0020,4.2514,9728
598.34,0.4256,0.0038,9.2167,10240
598.44,0.4301,0.0019,9.0167,10240
598.54,0.4318,0.0017,9.9100,9728
598.64,0.4282,0.0003,6.5303,10240
598.75,0.4296,0.0020,6.6748,10240
598.85,0.4264,0.0024,9.6972,10240
598.95,0.4310,0.0032,4.2418,9728
599.05,0.4283,0.0016,6.6161,10240
599.15,0.4328,0.0032,10.3080,9728
599.25,0.4263,0.0034,4.4920,10240
599.35,0.4309,0.0013,10.5311,9728
599.45,0.4318,0.0031,8.1038,10240
599.55,0.4288,0.0028,9.3352,10240
599.65,0.4255,0.0025,9.0401,9728
599.75,0.4265,0.0030,7.9925,10240
599.85,0.4284,0.0029,6.7567,10240
599.95,0.4314,0.0027,8.9081,9728
600.05,0.4311,0.0040,4.3234,10240
600.15,0.4300,0.0017,7.8557,10240
600.25,0.4263,0.0023,4.3907,9728
600.35,0.4337,0.0036,4.1796,10240
600.45,0.4257,0.0034,8.2453,9728
600.55,0.4260,0.0017,7.4329,10240
600.65,0.4297,0.0021,7.3794,10240
600.75,0.4358,0.0022,8.5169,9728
600.86,6.6160,0.0027,58.9285,10240
600.96,30.9557,13.9478,50.7174,10240
601.06,39.4083,19.2504,47.9811,9728
601.16,34.0573,2.3210,62.6385,10240
601.26,36.1202,24.0576,63.3288,9728
601.36,36.3399,24.1067,63.4440,10240
601.46,36.4542,24.0576,62.6960,10240
601.56,36.2490,24.1558,62.8684,9728
601.66,36.2738,24.2050,62.9835,10240
601.76,36.1634,24.1558,63.3288,10240
601.86,36.8213,24.3033,65.6796,9728
601.96,37.4716,24.1558,68.7032,10240
602.06,36.4774,24.1067,63.1561,10240
602.16,36.3559,24.3525,62.8110,9728
602.26,35.2248,24.1067,63.8475,10240
602.36,35.0656,24.2050,63.3288,10240
602.46,33.9218,24.0084,62.4662,9728
602.57,34.3108,23.8121,63.2712,10240
602.67,34.2214,23.5669,64.3672,10240
602.77,33.9588,24.1067,63.1561,9728
602.87,35.2900,24.1067,64.3095,10240
602.97,34.6050,24.2050,64.1684,10240
603.07,34.7301,24.1558,64.0784,9728
603.17,33.7438,24.1558,63.3288,10240
603.27,34.7792,23.9593,63.5592,10240
603.37,33.5565,23.7140,63.9052,9728
603.47,35.9447,23.7140,64.2517,10240
603.57,35.9755,24.0576,63.7899,10240
603.67,36.1615,24.2050,63.9052,9728
603.77,36.0660,24.2050,63.2136,10240
603.87,36.6499,24.3033,68.7032,9728
603.97,36.6529,24.0576,68.7032,10240
604.08,35.9959,23.5669,64.1684,10240
604.18,35.8683,23.7140,63.2712,9728
604.28,36.2723,23.4199,63.4440,10240
604.38,35.9835,23.7140,63.1561,10240
604.48,35.8242,24.0084,62.9259,10240
604.58,36.0007,23.7140,63.3288,9728
604.68,36.1470,24.1067,63.9630,10240
604.78,36.0351,24.1558,64.7142,9728
604.88,36.9000,24.3033,67.1912,10240
604.98,3.3498,0.0028,58.8152,10240
605.08,0.4296,0.0029,4.5646,9728
605.18,0.4296,0.0024,4.4824,10240
605.28,0.4286,0.0034,8.3207,10240
605.38,0.4306,0.0026,8.8803,9728
605.48,0.4308,0.0013,9.2842,10240
605.59,0.4339,0.0020,7.6810,10240
605.69,0.4334,0.0017,9.6567,9728
605.79,0.4303,0.0004,4.1461,10240
605.89,0.4277,0.0020,4.4824,10240
605.99,0.4250,0.0019,7.7525,10240
606.09,0.4324,0.0015,4.6227,9728
606.19,0.4304,0.0012,6.7575,10240
606.29,0.4311,0.0024,9.3648,9728
606.39,0.4305,0.0021,4.4100,10240
606.49,0.4266,0.0009,8.0203,10240
606.59,0.4323,0.0006,10.4776,9728
606.69,0.4250,0.0019,8.6836,10240
606.79,0.4271,0.0021,9.2574,10240
606.89,0.4327,0.0017,8.4173,9728
606.99,0.4319,0.0030,8.2403,10240
607.09,0.4296,0.0015,8.2000,9728
607.20,0.4259,0.0019,7.7028,10240
607.30,0.4331,0.0022,4.3186,10240
607.40,0.4288,0.0028,6.3256,9728
607.50,0.4242,0.0026,9.5997,10240
607.60,0.4304,0.0021,6.5036,10240
607.70,0.4259,0.0031,9.1531,10240
607.80,0.4346,0.0034,11.0745,9728
607.90,0.4273,0.0017,9.0027,10240
608.00,0.4286,0.0012,9.5631,10240
608.10,0.4300,0.0014,9.5631,9728
608.20,0.4349,0.0027,4.1366,10240
608.30,0.4326,0.0042,4.2850,10240
608.41,0.4263,0.0027,8.7891,10240
608.51,0.4320,0.0018,9.6153,9728
608.61,0.4328,0.0033,8.1095,10240
608.71,0.4281,0.0009,9.6959,10240
608.81,0.4302,0.0031,4.2083,9728
608.91,0.4278,0.0033,4.2802,10240
609.01,0.4319,0.0022,10.2201,10240
609.11,0.4270,0.0028,10.4608,9728
609.21,0.4347,0.0041,10.2462,10240
609.31,0.4279,0.0034,8.5324,10240
609.41,0.4321,0.0020,9.0621,9728
609.51,0.4343,0.0034,4.6664,10240
609.61,0.4304,0.0032,8.3210,10240
609.71,0.4290,0.0015,4.4100,9728
609.81,0.4290,0.0018,6.1301,10240
609.92,0.4313,0.0016,4.0793,9728
610.02,0.4317,0.0034,4.4824,10240
610.12,0.4305,0.0024,10.1732,10240
610.22,0.4268,0.0027,6.4883,9728
610.32,0.4308,0.0010,4.3956,10240
610.42,0.4339,0.0001,9.4767,10240
610.52,0.4249,0.0029,6.3211,9728
610.62,0.4324,0.0031,4.3859,10240
610.72,0.4284,0.0019,6.8781,10240
610.82,0.4263,0.0030,9.3820,9728
610.92,0.4303,0.0030,4.4004,10240
611.02,0.4308,0.0013,10.0614,10240
611.12,0.4287,0.0019,9.7246,9728
611.22,0.4329,0.0030,4.1222,10240
611.32,0.4297,0.0011,8.0191,10240
611.42,0.4299,0.0026,10.0288,9728
611.52,0.4274,0.0002,6.5272,10240
611.62,0.4282,0.0019,6.3680,9728
611.72,0.4329,0.0028,4.1604,10240
611.83,0.4301,0.0029,9.7262,10240
611.93,0.4301,0.0029,9.3243,9728
612.03,0.4290,0.0018,7.9224,10240
612.13,0.4327,0.0028,6.0376,9728
612.23,0.4315,0.0032,4.4293,10240
612.33,0.4270,0.0030,10.3859,10240
612.43,0.4323,0.0011,9.7674,9728
612.53,0.4259,0.0021,8.7730,10240
612.63,0.4352,0.0002,8.9787,10240
612.73,0.4317,0.0034,4.5355,9728
612.83,0.4287,0.0026,9.5275,10240
612.93,0.4318,0.0011,4.4196,10240
613.03,0.4335,0.0021,10.5886,9728
613.13,0.4297,0.0026,4.1413,10240
613.23,0.4226,0.0025,8.5772,10240
613.33,0.4269,0.0032,6.7931,9728
613.43,0.4328,0.0020,10.0655,10240
613.54,0.4306,0.0017,9.1378,10240
613.64,0.4340,0.0018,8.7440,9728
613.74,0.4252,0.0012,5.9685,10240
613.84,0.4342,0.0015,4.6567,9728
613.94,0.4281,0.0015,10.0027,10240
614.04,0.4305,0.0032,8.9712,10240
614.14,0.4289,0.0005,6.8003,9728
614.24,0.4305,0.0024,8.8910,10240
614.34,0.4292,0.0022,7.2387,9728
614.44,0.4269,0.0025,5.6281,10240
614.54,0.4297,-0.0003,7.3872,10240
614.64,0.4294,0.0021,10.6890,9728
614.74,0.4267,0.0017,7.8835,10240
614.84,0.4281,0.0018,10.4318,10240
614.94,0.4303,0.0022,8.1924,9728
615.04,0.4312,0.0008,10.4776,10240
615.14,0.4271,0.0025,6.3402,9728
615.24,0.4307,0.0031,4.1748,10240
615.34,0.4306,0.0016,4.2322,10240
615.44,0.4314,0.0011,9.6919,9728
615.54,0.4306,0.0010,8.3091,10240
615.65,0.4299,0.0028,4.2083,10240
615.75,0.4289,0.0025,4.1844,9728
615.85,0.4353,0.0016,4.3282,10240
615.95,0.4236,0.0019,8.0523,10240
616.05,0.4291,0.0022,4.2418,9728
616.15,0.4303,0.0035,6.0344,10240
616.25,0.4280,0.0033,5.6495,9728
616.35,0.4351,0.0023,9.8560,10240
616.45,0.4260,0.0012,10.1077,10240
616.55,0.4341,0.0036,9.0644,9728
616.65,0.4245,0.0023,10.1714,10240
616.75,0.4319,0.0019,10.3598,10240
616.85,0.4296,0.0038,9.4519,9728
616.95,0.4298,0.0030,9.7092,10240
617.05,0.4290,0.0024,4.0079,9728
617.15,0.4332,0.0029,4.3186,10240
617.25,0.4291,0.0026,7.9225,10240
617.35,0.4313,0.0028,7.9287,9728
617.45,0.4261,0.0021,6.5439,10240
617.56,0.4303,0.0018,8.3649,10240
617.66,0.4260,0.0017,8.7645,9728
617.76,0.4298,0.0030,8.7261,10240
617.86,0.4292,0.0033,8.5778,10240
617.96,0.4320,0.0019,6.2521,9728
618.06,0.4306,0.0034,6.3091,10240
618.16,0.4263,0.0027,9.7913,10240
618.26,0.4227,0.0028,7.3018,9728
618.36,0.4281,0.0007,6.9003,10240
618.46,0.4327,0.0029,8.0020,10240
618.56,0.4309,-0.0002,9.5175,9728
618.66,0.4313,0.0029,9.7000,10240
618.76,0.4253,0.0019,10.5804,10240
618.86,0.4302,0.0017,8.0554,9728
618.96,0.4308,0.0019,9.9952,10240
619.06,0.4306,0.0018,6.6650,9728
619.16,0.4326,0.0010,8.2071,10240
619.26,0.4261,0.0026,8.3144,9728
619.36,0.4274,0.0012,9.1206,10240
619.46,0.4294,0.0022,8.3561,10240
619.56,0.4289,0.0025,8.2751,9728
619.66,0.4312,0.0032,4.3811,10240
619.77,0.4293,0.0024,6.7779,9728
619.87,0.4328,0.0023,7.4482,10240
619.97,0.4272,0.0023,4.4775,10240
620.07,0.4369,0.0028,10.5234,9728
620.17,0.4247,0.0026,4.7199,10240
620.27,0.4281,0.0034,4.1366,10240
620.37,0.4288,0.0024,6.1903,9728
620.47,0.4285,0.0036,7.9113,10240
620.57,0.4315,0.0003,5.8034,10240
620.67,0.4301,0.0030,4.1891,9728
620.77,0.4242,0.0010,6.3372,10240
620.87,0.4346,0.0018,8.6969,10240
620.97,0.4283,0.0027,4.5839,9728
621.07,0.4299,0.0042,4.6324,10240
621.17,0.4298,0.0031,8.6280,10240
621.27,0.4300,0.0030,5.6701,9728
621.37,0.4274,0.0016,8.3738,10240
621.48,0.4278,0.0028,8.3843,9728
621.58,0.4263,0.0029,5.9481,10240
621.68,0.4327,0.0004,7.7992,10240
621.78,0.4246,0.0015,8.0795,9728
621.88,0.4292,0.0027,7.3439,10240
621.98,0.4285,0.0005,10.3518,10240
622.08,0.4283,0.0012,6.8024,9728
622.18,0.4261,0.0028,7.5015,10240
622.28,0.4309,0.0023,8.1111,9728
622.38,0.4240,0.0005,8.5172,10240
622.48,0.4319,0.0029,9.8827,10240
622.58,0.4315,0.0021,4.3186,10240
622.68,0.4293,0.0015,9.1456,9728
622.78,0.4280,0.0030,7.7056,10240
622.88,0.4250,0.0011,8.9784,9728
622.98,0.4286,0.0028,10.6397,10240
623.08,0.4276,0.0020,9.4198,10240
623.19,0.4269,0.0034,4.5839,9728
623.29,0.4330,0.0010,4.3570,10240
623.39,0.4312,0.0025,4.4245,9728
623.49,0.4255,0.0017,8.0643,10240
623.59,0.4303,0.0024,7.6932,10240
623.69,0.4268,0.0034,7.4773,9728
623.79,0.4238,0.0020,5.3713,10240
623.89,0.4276,0.0016,8.7697,10240
623.99,0.4249,0.0019,10.9825,9728
624.09,0.4285,0.0021,9.2966,10240
624.19,0.4326,0.0001,10.9365,9728
624.29,0.4280,0.0012,7.4717,10240
624.39,0.4287,0.0039,10.2485,10240
624.49,0.4292,0.0013,9.9284,9728
624.59,0.4198,0.0028,8.7415,10240
624.69,0.4294,0.0021,4.6033,10240
624.79,0.4276,0.0001,10.4490,9728
624.89,0.4323,0.0022,4.5694,10240
624.99,0.4308,0.0026,6.5592,10240
625.09,0.4258,0.0024,4.0602,9728
625.20,0.4300,0.0020,6.4435,10240
625.30,0.4256,0.0016,7.7633,10240
625.40,0.4305,0.0008,9.1141,9728
625.50,0.4286,0.0022,9.0744,10240
625.60,0.4308,0.0036,4.8222,10240
625.70,0.4270,0.0033,8.5251,9728
625.80,0.4283,0.0014,8.8001,10240
625.90,0.4343,0.0032,9.5362,9728
626.00,0.4294,-0.0001,10.5539,10240
626.10,0.4295,0.0020,6.8940,9728
626.20,0.4254,0.0022,9.6087,10240
626.30,0.4318,0.0035,6.9337,10240
626.40,0.4337,0.0015,9.9380,9728
626.50,0.4275,-0.0011,9.3303,10240
626.60,0.4292,-0.0001,10.2340,9728
626.70,0.4307,0.0016,4.3186,10240
626.80,0.4274,-0.0013,6.3539,10240
626.90,0.4302,0.0018,10.4626,9728
627.00,0.4305,0.0030,7.5677,10240
627.10,0.4345,0.0032,10.4166,10240
627.20,0.4260,0.0027,8.1599,9728
627.30,0.4329,0.0026,4.1270,10240
627.40,0.4301,0.0026,4.5694,9728
627.50,0.4271,0.0010,8.6846,10240
627.60,0.4292,0.0019,10.1424,10240
627.71,0.4298,0.0009,4.0650,9728
627.81,0.4309,0.0022,4.1748,10240
627.91,0.4318,0.0020,9.2897,9728
628.01,0.4304,0.0005,11.1361,10240
628.11,0.4252,0.0018,7.4912,10240
628.21,0.4209,0.0025,7.9220,9728
628.31,0.4316,0.0026,4.4582,10240
628.41,0.4290,0.0031,8.6426,10240
628.51,0.4313,0.0025,4.2754,9728
628.61,0.4310,0.0023,9.7793,10240
628.71,0.4293,0.0005,7.5552,10240
628.81,0.4294,0.0027,7.1620,9728
628.91,0.4311,0.0021,10.2028,10240
629.01,0.4277,0.0035,8.5442,10240
629.11,0.4286,0.0024,8.1364,9728
629.21,0.4337,0.0026,4.3042,10240
629.32,0.4297,0.0032,4.4486,10240
629.42,0.4305,0.0012,9.5886,9728
629.52,0.4339,0.0024,9.7607,10240
629.62,0.4279,0.0040,4.2994,10240
629.72,0.4284,0.0022,6.0227,9728
629.82,0.4311,0.0023,6.9860,10240
629.92,0.4261,0.0010,4.1127,10240
630.02,0.4273,0.0021,7.6411,9728
630.12,0.4278,0.0023,4.4437,10240
630.22,0.4294,0.0018,9.3352,10240
630.32,0.4281,0.0027,8.2447,9728
630.42,0.4364,0.0042,4.3715,10240
630.52,0.4322,0.0009,9.4594,9728
630.62,0.4267,0.0019,6.5298,10240
630.72,0.4269,0.0039,10.1531,10240
630.82,0.4294,0.0010,6.5562,9728
630.93,0.4287,0.0037,10.8447,10240
631.03,0.4323,0.0008,9.8930,10240
631.13,0.4298,-0.0006,10.9737,9728
631.23,0.4282,0.0012,5.5639,10240
631.33,0.4242,0.0012,8.4718,10240
631.43,0.4246,-0.0009,6.4284,9728
631.53,0.4299,0.0028,9.5618,10240
631.63,0.4299,0.0004,9.1171,10240
631.73,0.4278,0.0023,6.8922,9728
631.83,0.4284,0.0019,9.1817,10240
631.93,0.4274,0.0029,4.5646,9728
632.03,0.4298,0.0022,8.3527,10240
632.13,0.4256,0.0019,6.3103,10240
632.23,0.4283,0.0006,7.4245,9728
632.33,0.4306,0.0011,8.7715,10240
632.43,0.4273,0.0025,8.4209,10240
632.53,0.4296,0.0024,6.0473,9728
632.64,0.4273,0.0011,9.0872,10240
632.74,0.4302,0.0032,4.0793,10240
632.84,0.4301,0.0028,9.2039,9728
632.94,0.4300,0.0020,4.3138,10240
633.04,0.4299,0.0034,5.5495,10240
633.14,0.4317,0.0016,8.6583,9728
633.24,0.4319,0.0028,9.9380,10240
633.34,0.4258,0.0029,6.7007,10240
633.44,0.4280,0.0006,8.9712,9728
633.54,0.4318,0.0018,8.5625,10240
633.64,0.4324,0.0019,4.3570,10240
633.74,0.4303,0.0025,6.6336,9728
633.84,0.4309,0.0012,7.3169,10240
633.94,0.4263,0.0035,7.4117,10240
634.04,0.4313,0.0025,7.7213,9728
634.14,0.4327,0.0025,4.3570,10240
634.25,0.4349,0.0017,10.1867,9728
634.35,0.4255,0.0024,4.3763,10240
634.45,0.4336,0.0019,9.4949,10240
634.55,0.4319,0.0015,4.2514,9728
634.65,0.4354,0.0027,4.6082,10240
634.75,0.4211,0.0016,8.3394,10240
634.85,0.4308,-0.0013,8.8349,9728
634.95,0.4283,0.0019,8.3633,10240
635.05,0.4300,0.0019,9.8235,10240
635.15,0.4308,0.0015,9.5263,9728
635.25,0.4270,0.0026,8.0452,10240
635.35,0.4327,0.0016,10.0849,10240
635.45,0.4343,-0.0006,4.4872,9728
635.55,0.4293,0.0027,8.4718,10240
635.65,0.4262,0.0038,9.9241,10240
635.75,0.4313,0.0028,6.8922,9728
635.86,0.4263,-0.0006,11.3506,10240
635.96,0.4326,0.0023,4.5113,9728
636.06,0.4298,0.0011,8.3848,10240
636.16,0.4274,0.0013,6.9054,10240
636.26,0.4291,0.0023,4.6421,9728
636.36,0.4285,0.0023,9.1076,10240
636.46,0.4315,0.0018,7.6762,10240
636.56,0.4270,0.0007,8.6219,9728
636.66,0.4300,0.0021,4.4775,10240
636.76,0.4270,0.0038,5.9309,10240
636.86,0.4316,0.0025,10.0124,9728
636.96,0.4323,0.0031,8.6310,10240
637.06,0.4292,0.0023,8.1548,10240
637.16,0.4348,0.0017,9.7891,9728
637.26,0.4283,0.0024,4.4872,10240
637.36,0.4304,0.0024,7.9911,10240
637.47,0.4312,0.0021,10.6512,9728
637.57,0.4231,0.0032,9.7096,10240
637.67,0.4272,0.0030,8.4572,10240
637.77,0.4328,0.0019,7.8581,9728
637.87,0.4243,0.0014,7.9906,10240
637.97,0.4325,0.0038,4.2562,10240
638.07,0.4334,0.0033,6.7856,9728
638.17,0.4249,0.0011,9.7987,10240
638.27,0.4276,0.0018,7.6751,10240
638.37,0.4308,-0.0006,8.3293,9728
638.47,0.4294,0.0019,4.2706,10240
638.57,0.4312,0.0030,4.2898,10240
638.67,0.4252,0.0018,8.2247,9728
638.77,0.4338,0.0002,10.7987,10240
638.87,0.4292,0.0019,4.4872,9728
638.97,0.4305,0.0011,10.4776,10240
639.07,0.4319,0.0022,8.9257,10240
639.18,0.4264,0.0027,9.4517,9728
639.28,0.4227,0.0015,9.8556,10240
639.38,0.4309,0.0009,6.9412,10240
639.48,0.4316,0.0015,4.4389,9728
639.58,0.4297,0.0023,9.1531,10240
639.68,0.4290,0.0030,4.1270,10240
639.78,0.4298,0.0023,9.6317,9728
639.88,0.4307,0.0028,4.5162,10240
639.98,0.4301,0.0030,8.9250,10240
640.08,0.4291,0.0030,8.5284,9728
640.18,0.4283,0.0022,9.8370,10240
640.28,0.4292,0.0021,10.7842,10240
640.38,0.4300,0.0026,6.3404,9728
640.48,0.4284,0.0025,4.5017,10240
640.58,0.4275,0.0027,7.9287,10240
640.68,0.4293,0.0041,4.3186,9728
640.79,0.4278,0.0026,3.9889,10240
640.89,0.4323,0.0034,9.8647,10240
640.99,0.4340,0.0017,4.3811,9728
641.09,0.4273,0.0026,9.4719,10240
641.19,0.4255,0.0023,7.6558,10240
641.29,0.4309,0.0024,7.0484,10240
641.39,0.4284,0.0019,7.0354,9728
641.49,0.4286,0.0018,6.2644,10240
641.59,0.4350,0.0035,4.4872,9728
641.69,0.4275,0.0027,4.2658,10240
641.79,0.4331,0.0026,10.0655,9728
641.89,0.4228,0.0010,9.3352,10240
641.99,0.4274,0.0034,6.3072,10240
642.09,0.4307,0.0020,7.3340,9728
642.19,0.4343,0.0030,4.1796,10240
642.29,0.4275,0.0030,8.3309,9728
642.39,0.4298,0.0036,8.0400,10240
642.49,0.4325,0.0022,7.7189,10240
642.60,0.4276,0.0014,4.1748,9728
642.70,0.4283,0.0027,6.2613,10240
642.80,0.4257,0.0021,7.2774,10240
642.90,0.4325,0.0036,10.2668,9728
643.00,0.4197,0.0021,6.5687,10240
643.10,0.4320,0.0010,8.2877,10240
643.20,0.4239,0.0018,8.0315,9728
643.30,0.4331,0.0010,9.6022,10240
643.40,0.4320,0.0034,4.2898,9728
643.50,0.4323,0.0018,9.1330,10240
643.60,0.4248,0.0015,8.0224,10240
643.70,0.4250,0.0009,10.5234,10240
643.80,0.4260,0.0018,8.5928,9728
643.90,0.4313,0.0019,10.1191,10240
644.01,0.4279,0.0023,9.4711,10240
644.11,0.4345,0.0038,9.8680,9728
644.21,0.4276,0.0026,4.3907,10240
644.31,0.4309,0.0023,8.2633,10240
644.41,0.4321,0.0014,10.7569,9728
644.51,0.4286,0.0019,4.5210,10240
644.61,0.4305,0.0023,6.8498,9728
644.71,0.4259,0.0015,10.3970,10240
644.81,0.4243,0.0014,9.7849,10240
644.91,0.4299,0.0027,8.5380,10240
645.01,0.4261,0.0038,6.0401,9728
645.11,0.4337,0.0023,9.0634,10240
645.21,0.4300,0.0025,8.3018,9728
645.31,0.4259,0.0020,9.7000,10240
645.41,0.4315,0.0025,8.7776,10240
645.51,0.4269,0.0024,4.0936,9728
645.62,0.4299,0.0030,4.2562,10240
645.72,0.4273,0.0030,6.4070,10240
645.82,0.4299,0.0036,4.1939,9728
645.92,0.4277,0.0033,7.6577,10240
646.02,0.4286,0.0021,6.8858,10240
646.12,0.4315,0.0019,4.2322,9728
646.22,0.4291,0.0007,8.0529,10240
646.32,0.4248,0.0028,6.8647,10240
646.42,0.4268,0.0030,8.7594,9728
646.52,0.4303,0.0023,8.6359,10240
646.62,0.4318,0.0034,4.6956,10240
646.72,0.4322,0.0033,9.5634,9728
646.83,0.4277,0.0030,8.6361,10240
646.93,0.4315,0.0011,9.7913,10752
647.03,0.4299,0.0015,8.2398,9728
647.13,0.4278,0.0028,8.5779,10240
647.23,0.4300,0.0017,9.7677,10240
647.33,0.4266,-0.0004,4.2466,9728
647.43,0.4304,0.0011,8.6175,10240
647.53,0.4241,-0.0009,5.7211,10240
647.63,0.4307,0.0012,10.3532,9728
647.73,0.4317,0.0021,6.8416,10240
647.83,0.4297,0.0016,10.1180,10240
647.94,0.4272,0.0001,8.9888,9728
648.04,0.4323,0.0034,9.6524,10240
648.14,0.4284,0.0023,8.8106,10240
648.24,0.4248,0.0021,8.1095,9728
648.34,0.4293,0.0023,4.5017,10240
648.44,0.4312,-0.0002,7.8913,10240
648.54,0.4315,0.0022,7.6806,9728
648.64,0.4201,0.0020,9.4698,10240
648.74,0.4303,0.0016,9.2342,9728
648.84,0.4289,0.0027,9.5960,10240
648.94,0.4265,0.0021,7.4562,10240
649.04,0.4327,0.0008,7.0347,9728
649.14,0.4284,0.0027,4.3715,10240
649.24,0.4303,0.0034,8.2707,9728
649.34,0.4244,0.0024,6.2318,10240
649.44,0.4297,0.0030,4.0364,10240
649.54,0.4291,0.0027,6.1174,9728
649.64,0.4234,-0.0001,7.8518,10240
649.74,0.4287,0.0030,10.3859,9728
649.84,0.4282,0.0032,7.5672,10240
649.94,0.4269,0.0015,6.1459,10240
650.05,0.4290,0.0038,8.3865,9728
650.15,0.4329,-0.0008,8.5368,10240
650.25,0.4256,0.0019,4.4775,10240
650.35,0.4264,0.0036,8.3578,9728
650.45,0.4288,0.0023,8.6159,10240
650.55,0.4314,0.0019,4.4679,10240
650.65,0.4293,0.0026,9.8370,9728
650.75,0.4241,0.0011,10.5007,10240
650.85,0.4295,0.0030,9.1070,10240
650.95,0.4313,0.0030,9.2062,10240
651.05,0.4265,0.0027,9.6391,9728
651.15,0.4295,0.0001,9.5320,10240
651.26,0.4341,0.0041,7.1496,10240
651.36,0.4314,0.0021,8.7440,9728
651.46,0.4273,0.0027,10.7344,10240
651.56,0.4287,0.0005,10.3016,10240
651.66,0.4285,0.0028,6.7385,9728
651.76,0.4289,0.0011,4.3715,10240
651.86,0.4298,0.0021,9.9284,10240
651.96,0.4242,0.0017,7.7460,9728
652.06,0.4315,0.0015,4.2370,10240
652.16,0.4296,0.0032,4.2466,9728
652.26,0.4272,0.0020,8.4613,10240
652.36,0.4270,0.0022,7.2004,10240
652.46,0.4341,0.0018,4.3715,9728
652.56,0.4240,0.0016,4.1652,10240
652.66,0.4308,-0.0010,8.7890,10240
652.76,0.4306,0.0029,4.2754,9728
652.86,0.4307,0.0011,4.5113,10240
652.97,0.4328,0.0016,9.6871,10240
653.07,0.4295,0.0006,7.7026,9728
653.17,0.4254,0.0017,8.6315,10240
653.27,0.4340,0.0031,4.1509,10240
653.37,0.4248,0.0023,10.0144,9728
653.47,0.4284,0.0029,9.4716,10240
653.57,0.4344,0.0027,7.1282,10240
653.67,0.4201,0.0018,9.1076,9728
653.77,0.4306,0.0030,4.4293,10240
653.87,0.4313,0.0037,9.0621,10240
653.97,0.4332,0.0029,6.4883,9728
654.07,0.4282,0.0042,5.9553,10240
654.17,0.4294,0.0008,8.5625,9728
654.27,0.4282,0.0029,10.2943,10240
654.37,0.4260,0.0030,10.3566,10240
654.48,0.4299,0.0014,9.1986,10240
654.58,0.4238,0.0011,9.4666,9728
654.68,0.4273,0.0027,7.7480,10240
654.78,0.4348,0.0032,9.3489,10240
654.88,0.4259,-0.0003,8.4718,9728
654.98,0.4255,0.0026,8.2944,10240
655.08,0.4328,0.0030,4.8320,9728
655.18,0.4270,0.0025,10.1591,10240
655.28,0.4333,0.0003,4.3090,10240
655.38,0.4292,0.0009,9.9532,9728
655.48,0.4314,0.0005,9.1790,10240
655.58,0.4289,0.0019,7.3776,10240
655.68,0.4264,0.0018,4.3859,9728
655.78,0.4299,0.0016,8.5063,10240
655.88,0.4301,0.0018,7.3429,9728
655.98,0.4269,0.0012,9.1076,10240
656.08,0.4313,0.0019,4.4582,10240
656.19,0.4268,0.0015,4.1366,10240
656.29,0.4299,0.0025,10.3859,9728
656.39,0.4338,0.0025,9.1986,10240
656.49,0.4286,0.0015,4.3619,10240
656.59,0.4294,0.0020,8.9154,9728
656.69,0.4310,0.0015,8.2133,10240
656.79,0.4302,0.0019,4.3042,10240
656.89,0.4235,0.0011,9.0455,9728
656.99,0.4283,-0.0007,8.4718,10240
657.09,0.4293,0.0015,10.4776,9728
657.19,0.4345,0.0026,4.2562,10240
657.29,0.4254,0.0022,8.1573,10240
657.39,0.4293,0.0022,4.2035,9728
657.49,0.4334,0.0035,6.5173,10240
657.59,0.4285,0.0020,4.1796,10240
657.69,0.4263,0.0020,6.2658,9728
657.79,0.4294,0.0014,9.3378,10240
657.89,0.4264,0.0034,4.5113,10240
658.00,0.4334,0.0045,9.8827,9728
658.10,0.4312,0.0029,8.1141,10240
658.20,0.4246,0.0023,4.6130,10240
658.30,0.4312,0.0029,8.8222,10240
658.40,0.4240,0.0018,6.4015,9728
658.50,0.4290,0.0019,10.7536,10240
658.60,0.4321,0.0015,4.3811,9728
658.70,0.4323,0.0025,9.8425,10240
658.80,0.4280,0.0030,9.0459,10240
658.90,0.4310,0.0020,8.8411,9728
659.00,0.4282,0.0030,9.4058,10240
659.10,0.4366,0.0034,4.2706,10240
659.20,0.4267,0.0014,9.3711,9728
659.31,0.4279,0.0029,4.4679,10240
659.41,0.4333,0.0012,6.1946,10240
659.51,0.4284,0.0019,11.4888,9728
659.61,0.4297,0.0014,4.4293,10240
659.71,0.4285,0.0013,8.2682,10240
659.81,0.4291,0.0003,8.1822,9728
659.91,0.4277,0.0028,9.8827,10240
660.01,0.4305,0.0011,6.4048,10240
