t_s,media_mA,min_mA,max_mA,n
618.34,0.0021,-0.0014,0.0109,2048
618.36,0.0019,-0.0014,0.0071,2048
618.38,0.0023,-0.0014,0.0096,2048
618.40,0.0022,-0.0014,0.0089,2048
618.42,0.0017,-0.0014,0.0078,2048
618.44,0.0023,-0.0014,0.0079,2048
618.46,0.0023,-0.0014,0.0095,2048
618.48,0.0019,-0.0014,0.0080,2048
618.50,0.0020,-0.0014,0.0083,2048
618.52,0.0023,-0.0014,0.0075,2048
618.54,0.0021,-0.0014,0.0081,2560
618.56,0.0018,-0.0014,0.0090,2048
618.58,0.0021,-0.0014,0.0079,2048
618.61,0.0023,-0.0014,0.0082,2048
618.63,0.0021,-0.0014,0.0074,2048
618.65,0.0019,-0.0014,0.0074,2048
618.67,0.0023,-0.0014,0.0085,2048
618.69,0.0020,-0.0014,0.0089,2048
618.71,0.0017,-0.0014,0.0075,2048
618.73,0.0025,-0.0014,0.0087,2048
618.75,0.0023,-0.0014,0.0081,2048
618.77,0.0019,-0.0014,0.0084,2048
618.79,0.0027,-0.0014,0.0095,2048
618.81,0.0033,-0.0013,0.0101,2048
618.83,0.0021,-0.0014,0.0082,2048
618.85,0.0021,-0.0014,0.0087,2048
618.87,0.0024,-0.0014,0.0079,2048
618.89,0.0021,-0.0014,0.0082,2048
618.91,0.0016,-0.0014,0.0065,2048
618.93,0.0024,-0.0014,0.0092,2048
618.95,0.0030,-0.0014,0.0097,2048
618.98,0.0019,-0.0014,0.0087,2048
619.00,0.0018,-0.0014,0.0074,2048
619.02,0.0021,-0.0014,0.0087,2048
619.04,0.0019,-0.0014,0.0075,2048
619.06,0.0019,-0.0014,0.0077,2048
619.08,0.0026,-0.0014,0.0088,2048
619.10,0.0023,-0.0014,0.0085,2048
619.12,0.0020,-0.0014,0.0094,2560
619.14,0.0016,-0.0014,0.0065,1536
619.16,0.0022,-0.0014,0.0085,2048
619.18,0.0021,-0.0014,0.0071,2048
619.20,0.0023,-0.0014,0.0079,2048
619.22,0.0022,-0.0014,0.0074,2048
619.24,0.0048,-0.0014,0.0176,2560
619.27,0.0040,-0.0014,0.0114,2048
619.29,0.0024,-0.0014,0.0097,2048
619.31,0.0025,-0.0014,0.0082,2048
619.33,0.0023,-0.0014,0.0086,2048
619.35,0.0019,-0.0014,0.0068,2048
619.37,0.0022,-0.0014,0.0093,2048
619.39,0.0019,-0.0014,0.0086,2048
619.41,0.0018,-0.0014,0.0080,2048
619.43,0.0027,-0.0014,0.0104,2048
619.45,0.0025,-0.0014,0.0099,2048
619.47,0.0017,-0.0014,0.0093,2048
619.49,0.0020,-0.0014,0.0081,2048
619.51,0.0022,-0.0014,0.0084,2048
619.53,0.0022,-0.0014,0.0081,2048
619.55,0.0022,-0.0014,0.0088,2048
619.57,0.0027,-0.0014,0.0091,2048
619.59,0.0029,-0.0014,0.0092,2048
619.61,0.0016,-0.0014,0.0076,2048
619.63,0.0026,-0.0014,0.0094,2048
619.65,0.0025,-0.0014,0.0094,2048
619.67,0.0020,-0.0014,0.0089,2048
619.70,0.0021,-0.0014,0.0077,2048
619.72,0.0021,-0.0014,0.0093,2048
619.74,0.0020,-0.0014,0.0081,2048
619.76,0.0023,-0.0014,0.0088,2048
619.78,0.0026,-0.0014,0.0089,2048
619.80,0.0016,-0.0014,0.0090,1536
619.82,0.0021,-0.0014,0.0088,2048
619.84,0.0025,-0.0014,0.0090,2048
619.86,0.0023,-0.0014,0.0094,2048
619.88,0.0019,-0.0014,0.0072,2048
619.90,0.0022,-0.0014,0.0080,2048
619.92,0.0020,-0.0014,0.0086,2048
619.94,0.0027,-0.0014,0.0092,2048
619.96,0.0033,-0.0014,0.0101,2560
619.98,0.0019,-0.0014,0.0083,2048
620.00,0.0017,-0.0014,0.0103,1536
620.02,0.0020,-0.0014,0.0088,2560
620.04,0.0022,-0.0014,0.0084,2048
620.06,0.0022,-0.0014,0.0076,2048
620.08,0.0020,-0.0014,0.0083,2048
620.11,0.0024,-0.0014,0.0081,2048
620.13,0.0023,-0.0014,0.0089,2048
620.15,0.0019,-0.0014,0.0093,2048
620.17,0.0019,-0.0014,0.0078,2048
620.19,0.0077,-0.0013,0.0180,2048
620.21,0.0032,-0.0013,0.0098,2048
620.23,0.0021,-0.0013,0.0073,2048
620.25,0.0023,-0.0014,0.0083,2048
620.27,0.0021,-0.0014,0.0080,2048
620.29,0.0019,-0.0014,0.0112,2048
620.31,0.0037,-0.0013,0.0101,2048
620.33,0.0026,-0.0014,0.0094,2048
620.35,0.0020,-0.0014,0.0083,2048
620.37,0.0018,-0.0014,0.0072,2048
620.39,0.0024,-0.0014,0.0095,2048
620.41,0.0021,-0.0014,0.0082,2048
620.43,0.0019,-0.0014,0.0071,2048
620.45,0.0025,-0.0014,0.0083,2048
620.47,0.0021,-0.0014,0.0087,2048
620.49,0.0017,-0.0014,0.0083,2048
620.51,0.0023,-0.0014,0.0097,2048
620.53,0.0023,-0.0014,0.0091,2048
620.56,0.0019,-0.0014,0.0073,2048
620.58,0.0020,-0.0014,0.0069,2048
620.60,0.0023,-0.0014,0.0077,2048
620.62,0.0022,-0.0014,0.0088,2048
620.64,0.0017,-0.0014,0.0079,2048
620.66,0.0024,-0.0014,0.0080,2048
620.68,0.0022,-0.0014,0.0078,2048
620.70,0.0018,-0.0014,0.0081,2048
620.72,0.0023,-0.0014,0.0080,2048
620.74,0.0023,-0.0014,0.0079,2048
620.76,0.0018,-0.0014,0.0088,2048
620.78,0.0020,-0.0014,0.0087,2048
620.80,0.0024,-0.0014,0.0085,2048
620.82,0.0021,-0.0014,0.0090,2048
620.84,0.0018,-0.0014,0.0071,2048
620.86,0.0023,-0.0014,0.0086,2048
620.88,0.0022,-0.0014,0.0081,2048
620.90,0.0018,-0.0014,0.0088,2048
620.92,0.0023,-0.0014,0.0078,2048
620.94,0.0023,-0.0014,0.0090,1536
620.96,0.0028,-0.0014,0.0094,2048
620.98,0.0015,-0.0014,0.0070,2048
621.00,0.0022,-0.0014,0.0084,2048
621.02,0.0018,-0.0014,0.0079,2048
621.05,0.0020,-0.0014,0.0086,2560
621.07,0.0023,-0.0014,0.0082,2048
621.09,0.0020,-0.0014,0.0073,2048
621.11,0.0017,-0.0014,0.0082,2048
621.13,0.0031,-0.0014,0.0096,2048
621.15,0.0033,-0.0013,0.0108,2048
621.17,0.0022,-0.0014,0.0087,2048
621.19,0.0019,-0.0014,0.0079,2048
621.21,0.0065,-0.0014,0.0186,2048
621.23,0.0033,-0.0014,0.0097,2048
621.25,0.0023,-0.0014,0.0072,2048
621.27,0.0025,-0.0014,0.0081,2048
621.29,0.0022,-0.0014,0.0084,2048
621.31,0.0017,-0.0014,0.0105,2048
621.34,0.0022,-0.0014,0.0084,2048
621.36,0.0025,-0.0014,0.0093,2048
621.38,0.0022,-0.0014,0.0082,2048
621.40,0.0020,-0.0014,0.0073,2048
621.42,0.0021,-0.0014,0.0082,2048
621.44,0.0019,-0.0014,0.0075,2048
621.46,0.0019,-0.0014,0.0079,2048
621.48,0.0027,-0.0014,0.0081,2048
621.50,0.0023,-0.0014,0.0094,2048
621.52,0.0017,-0.0014,0.0084,2048
621.54,0.0021,-0.0014,0.0087,2048
621.56,0.0022,-0.0014,0.0088,2048
621.58,0.0021,-0.0014,0.0076,2048
621.60,0.0023,-0.0014,0.0084,2048
621.62,0.0022,-0.0014,0.0085,2048
621.64,0.0020,-0.0014,0.0080,2048
621.66,0.0016,-0.0014,0.0080,2048
621.68,0.0026,-0.0014,0.0091,2048
621.70,0.0025,-0.0014,0.0093,2048
621.72,0.0018,-0.0014,0.0094,2048
621.74,0.0022,-0.0014,0.0086,2048
621.76,0.0020,-0.0014,0.0079,2048
621.78,0.0020,-0.0014,0.0073,2048
621.80,0.0023,-0.0014,0.0086,2048
621.83,0.0026,-0.0014,0.0086,2048
621.85,0.0021,-0.0014,0.0094,2048
621.87,0.0017,-0.0014,0.0076,2048
621.89,0.0029,-0.0014,0.0107,2048
621.91,0.0026,-0.0014,0.0085,2048
621.93,0.0020,-0.0014,0.0079,2048
621.95,0.0023,-0.0014,0.0076,2048
621.97,0.0027,-0.0014,0.0092,2048
621.99,0.0013,-0.0014,0.0089,2048
622.01,0.0021,-0.0014,0.0081,2048
622.03,0.0027,-0.0014,0.0089,2048
622.05,0.0022,-0.0014,0.0105,2048
622.07,0.0017,-0.0014,0.0069,2048
622.09,0.0022,-0.0014,0.0083,2048
622.11,0.0020,-0.0014,0.0071,2048
622.13,0.0057,-0.0012,0.0164,2048
622.15,0.0048,-0.0011,0.0112,2048
622.17,0.0026,-0.0014,0.0105,2048
622.19,0.0035,-0.0013,0.0097,2048
622.22,0.0023,-0.0014,0.0082,2048
622.24,0.0025,-0.0014,0.0090,2048
622.26,0.0023,-0.0014,0.0090,2048
622.28,0.0019,-0.0014,0.0076,2048
622.30,0.0022,-0.0014,0.0074,2048
622.32,0.0020,-0.0014,0.0070,2048
622.34,0.0018,-0.0014,0.0077,2048
622.36,0.0026,-0.0014,0.0079,2048
622.38,0.0024,-0.0014,0.0090,2048
622.40,0.0019,-0.0014,0.0091,2048
622.42,0.0018,-0.0014,0.0073,2048
622.44,0.0023,-0.0014,0.0085,2048
622.46,0.0022,-0.0014,0.0080,2048
622.48,0.0019,-0.0014,0.0077,2048
622.50,0.0025,-0.0014,0.0075,2048
622.52,0.0019,-0.0014,0.0082,2048
622.54,0.0016,-0.0014,0.0085,2048
622.56,0.0024,-0.0014,0.0089,2048
622.58,0.0023,-0.0014,0.0104,2048
622.60,0.0020,-0.0014,0.0083,2048
622.62,0.0020,-0.0014,0.0071,2048
622.64,0.0022,-0.0014,0.0087,2048
622.66,0.0021,-0.0014,0.0075,2048
622.69,0.0018,-0.0014,0.0086,2048
622.71,0.0024,-0.0014,0.0082,2048
622.73,0.0022,-0.0014,0.0083,2048
622.75,0.0015,-0.0014,0.0068,2048
622.77,0.0024,-0.0014,0.0086,2048
622.79,0.0023,-0.0014,0.0076,2048
622.81,0.0018,-0.0014,0.0077,2048
622.83,0.0021,-0.0014,0.0089,2048
622.85,0.0023,-0.0014,0.0088,2048
622.87,0.0020,-0.0014,0.0073,2048
622.89,0.0019,-0.0014,0.0075,2048
622.91,0.0023,-0.0014,0.0092,2048
622.93,0.0022,-0.0014,0.0092,2048
622.95,0.0021,-0.0014,0.0095,2048
622.97,0.0025,-0.0014,0.0103,2048
622.99,0.0035,-0.0013,0.0100,2048
623.01,0.0020,-0.0014,0.0082,2048
623.03,0.0021,-0.0014,0.0081,2048
623.05,0.0024,-0.0014,0.0085,2048
623.07,0.0021,-0.0014,0.0094,2048
623.10,0.0019,-0.0014,0.0062,2048
623.12,0.0024,-0.0014,0.0076,2048
623.14,0.0070,-0.0001,0.0172,2048
623.16,0.0025,-0.0014,0.0086,2048
623.18,0.0026,-0.0014,0.0084,2048
623.20,0.0024,-0.0014,0.0115,2048
623.22,0.0019,-0.0014,0.0084,2048
623.24,0.0020,-0.0014,0.0077,2048
623.26,0.0022,-0.0013,0.0081,2048
623.28,0.0020,-0.0014,0.0085,2048
623.30,0.0020,-0.0014,0.0075,2048
623.32,0.0025,-0.0014,0.0086,2048
623.34,0.0021,-0.0014,0.0086,2048
623.36,0.0016,-0.0014,0.0071,2048
623.38,0.0024,-0.0014,0.0086,2048
623.40,0.0024,-0.0014,0.0091,2048
623.42,0.0020,-0.0014,0.0098,2048
623.44,0.0021,-0.0014,0.0076,2048
623.46,0.0021,-0.0014,0.0078,2048
623.48,0.0019,-0.0014,0.0082,2048
623.50,0.0019,-0.0014,0.0083,2048
623.53,0.0026,-0.0014,0.0082,2048
623.55,0.0023,-0.0014,0.0090,2048
623.57,0.0015,-0.0014,0.0079,2048
623.59,0.0022,-0.0014,0.0092,2048
623.61,0.0022,-0.0014,0.0093,2048
623.63,0.0021,-0.0014,0.0071,2048
623.65,0.0023,-0.0014,0.0079,2048
623.67,0.0023,-0.0014,0.0092,2048
623.69,0.0019,-0.0014,0.0082,2048
623.71,0.0018,-0.0014,0.0075,2048
623.73,0.0025,-0.0014,0.0096,2048
623.75,0.0025,-0.0014,0.0092,2048
623.77,0.0026,-0.0014,0.0096,2048
623.79,0.0024,-0.0014,0.0086,2048
623.81,0.0019,-0.0014,0.0082,2048
623.83,0.0019,-0.0014,0.0078,2048
623.85,0.0024,-0.0014,0.0093,2048
623.87,0.0026,-0.0014,0.0090,2048
623.90,0.0018,-0.0014,0.0102,1536
623.92,0.0019,-0.0014,0.0093,2560
623.94,0.0022,-0.0014,0.0081,2048
623.96,0.0032,-0.0014,0.0115,2048
623.98,0.0012,-0.0014,0.0074,2048
624.00,0.0019,-0.0014,0.0076,2048
624.02,0.0026,-0.0014,0.0093,2048
624.04,0.0018,-0.0014,0.0096,2048
624.06,0.0024,-0.0014,0.0093,2048
624.08,0.0026,-0.0014,0.0090,2048
624.10,0.0072,-0.0014,0.0157,2048
624.12,0.0028,-0.0014,0.0093,2048
624.14,0.0033,-0.0014,0.0104,2048
624.16,0.0027,-0.0014,0.0083,2560
624.19,0.0019,-0.0014,0.0075,2048
624.21,0.0022,-0.0014,0.0081,2048
624.23,0.0027,-0.0014,0.0085,2048
624.25,0.0021,-0.0014,0.0097,2048
624.27,0.0016,-0.0014,0.0073,2048
624.29,0.0022,-0.0014,0.0086,2048
624.31,0.0023,-0.0014,0.0085,2048
624.34,0.0021,-0.0014,0.0075,1536
624.37,0.0021,-0.0014,0.0086,4096
624.39,0.0021,-0.0014,0.0081,2560
624.41,0.0020,-0.0014,0.0090,2048
624.43,0.0026,-0.0014,0.0094,2048
624.45,0.0027,-0.0014,0.0118,2048
624.47,0.0021,-0.0014,0.0075,2048
624.49,0.0023,-0.0014,0.0079,2048
624.51,0.0020,-0.0014,0.0073,2048
624.53,0.0019,-0.0014,0.0077,2048
624.55,0.0025,-0.0014,0.0078,2048
624.57,0.0024,-0.0014,0.0090,2048
624.60,0.0018,-0.0014,0.0093,2048
624.62,0.0019,-0.0014,0.0085,2048
624.64,0.0023,-0.0014,0.0086,2048
624.66,0.0023,-0.0014,0.0095,2048
624.68,0.0019,-0.0014,0.0069,2048
624.70,0.0023,-0.0014,0.0082,2048
624.72,0.0020,-0.0014,0.0084,2048
624.74,0.0017,-0.0014,0.0081,2048
624.76,0.0025,-0.0014,0.0075,2048
624.78,0.0024,-0.0014,0.0087,2048
624.80,0.0020,-0.0014,0.0086,2048
624.82,0.0018,-0.0014,0.0068,2048
624.84,0.0023,-0.0014,0.0086,2048
624.86,0.0035,-0.0014,0.0109,2048
624.88,0.0023,-0.0014,0.0083,2048
624.90,0.0025,-0.0014,0.0083,2048
624.92,0.0022,-0.0014,0.0082,2048
624.94,0.0017,-0.0014,0.0080,2048
624.97,0.0033,-0.0014,0.0115,2048
624.99,0.0016,-0.0014,0.0086,2048
625.01,0.0019,-0.0014,0.0074,2048
625.03,0.0020,-0.0014,0.0068,2048
625.05,0.0057,-0.0014,0.0173,2048
625.07,0.0042,-0.0013,0.0105,2048
625.09,0.0022,-0.0014,0.0076,2048
625.11,0.0024,-0.0014,0.0084,2048
625.13,0.0022,-0.0014,0.0082,2048
625.15,0.0017,-0.0014,0.0080,2048
625.17,0.0024,-0.0014,0.0086,2048
625.19,0.0023,-0.0014,0.0086,2048
625.21,0.0018,-0.0014,0.0086,2048
625.23,0.0021,-0.0014,0.0076,2048
625.25,0.0024,-0.0014,0.0084,2048
625.27,0.0020,-0.0014,0.0072,2048
625.29,0.0019,-0.0014,0.0075,2048
625.31,0.0023,-0.0014,0.0080,2048
625.33,0.0021,-0.0014,0.0074,2048
625.35,0.0017,-0.0014,0.0072,2048
625.37,0.0025,-0.0014,0.0081,2048
625.39,0.0023,-0.0014,0.0085,2048
625.41,0.0019,-0.0014,0.0093,2048
625.43,0.0020,-0.0014,0.0077,2048
625.46,0.0023,-0.0014,0.0077,2048
625.48,0.0022,-0.0014,0.0086,2048
625.50,0.0019,-0.0014,0.0079,2048
625.52,0.0025,-0.0014,0.0079,2048
625.54,0.0019,-0.0014,0.0083,2048
625.56,0.0016,-0.0014,0.0077,2048
625.58,0.0024,-0.0014,0.0083,2048
625.60,0.0025,-0.0013,0.0093,2048
625.62,0.0019,-0.0014,0.0087,2048
625.64,0.0021,-0.0014,0.0078,2048
625.66,0.0021,-0.0014,0.0080,2048
625.68,0.0034,-0.0013,0.0097,2048
625.70,0.0024,-0.0014,0.0078,2048
625.72,0.0026,-0.0014,0.0093,2048
625.74,0.0022,-0.0014,0.0091,2048
625.76,0.0015,-0.0014,0.0073,2048
625.78,0.0023,-0.0014,0.0092,2048
625.80,0.0023,-0.0014,0.0088,2048
625.82,0.0021,-0.0014,0.0076,2048
625.85,0.0021,-0.0014,0.0076,2048
625.87,0.0021,-0.0014,0.0073,2048
625.89,0.0018,-0.0014,0.0079,2048
625.91,0.0019,-0.0014,0.0080,2048
625.93,0.0027,-0.0014,0.0086,2048
625.95,0.0024,-0.0014,0.0090,2048
625.97,0.0022,-0.0014,0.0097,2048
625.99,0.0017,-0.0014,0.0073,2048
626.01,0.0061,-0.0014,0.0183,2048
626.03,0.0037,-0.0014,0.0108,2048
626.05,0.0027,-0.0014,0.0074,2048
626.07,0.0024,-0.0014,0.0086,2048
626.09,0.0019,-0.0014,0.0097,2048
626.11,0.0017,-0.0014,0.0081,2048
626.13,0.0025,-0.0014,0.0093,2048
626.15,0.0024,-0.0014,0.0086,2048
626.18,0.0019,-0.0014,0.0075,2048
626.20,0.0022,-0.0014,0.0084,2560
626.22,0.0022,-0.0014,0.0077,2048
626.24,0.0020,-0.0014,0.0088,2048
626.26,0.0017,-0.0014,0.0075,2048
626.28,0.0027,-0.0014,0.0088,2048
626.30,0.0026,-0.0014,0.0085,2048
626.32,0.0016,-0.0014,0.0089,2048
626.34,0.0022,-0.0014,0.0081,2048
626.36,0.0020,-0.0014,0.0079,2048
626.38,0.0021,-0.0014,0.0076,2048
626.40,0.0023,-0.0014,0.0083,2048
626.43,0.0025,-0.0014,0.0087,2048
626.45,0.0034,-0.0014,0.0119,2048
626.47,0.0020,-0.0014,0.0076,2048
626.49,0.0024,-0.0014,0.0094,2048
626.51,0.0025,-0.0014,0.0081,2048
626.53,0.0020,-0.0014,0.0098,2048
626.55,0.0021,-0.0014,0.0069,2048
626.57,0.0021,-0.0014,0.0087,2048
626.59,0.0018,-0.0014,0.0074,2048
626.61,0.0021,-0.0014,0.0079,2048
626.63,0.0026,-0.0014,0.0088,2048
626.65,0.0023,-0.0014,0.0091,2048
626.67,0.0016,-0.0014,0.0072,2048
626.69,0.0022,-0.0014,0.0086,2560
626.71,0.0021,-0.0014,0.0065,1536
626.73,0.0021,-0.0014,0.0077,2048
626.75,0.0024,-0.0014,0.0082,2048
626.77,0.0023,-0.0014,0.0079,2048
626.79,0.0018,-0.0014,0.0087,2048
626.81,0.0020,-0.0014,0.0080,2048
626.84,0.0025,-0.0014,0.0089,2048
626.86,0.0022,-0.0014,0.0092,2048
626.88,0.0018,-0.0014,0.0073,2048
626.90,0.0022,-0.0014,0.0071,2048
626.92,0.0021,-0.0014,0.0071,2048
626.94,0.0018,-0.0014,0.0076,2048
626.96,0.0033,-0.0013,0.0118,2048
626.98,0.0018,-0.0014,0.0067,2048
627.00,0.0017,-0.0014,0.0094,2048
627.02,0.0066,-0.0011,0.0162,2048
627.04,0.0038,-0.0014,0.0116,2048
627.06,0.0024,-0.0013,0.0073,2048
627.08,0.0020,-0.0014,0.0074,2560
627.10,0.0021,-0.0014,0.0075,2048
627.13,0.0024,-0.0014,0.0082,2048
627.15,0.0018,-0.0014,0.0084,2048
627.17,0.0018,-0.0014,0.0078,2048
627.19,0.0024,-0.0014,0.0088,2048
627.21,0.0022,-0.0014,0.0078,2048
627.23,0.0017,-0.0014,0.0075,2048
627.25,0.0023,-0.0013,0.0071,2048
627.27,0.0022,-0.0014,0.0079,2048
627.29,0.0026,-0.0013,0.0093,2048
627.31,0.0022,-0.0014,0.0074,2048
627.33,0.0024,-0.0014,0.0076,2048
627.35,0.0022,-0.0014,0.0094,2048
627.37,0.0017,-0.0014,0.0065,2048
627.39,0.0024,-0.0014,0.0091,2048
627.41,0.0021,-0.0014,0.0078,2048
627.43,0.0016,-0.0014,0.0086,2048
627.45,0.0024,-0.0014,0.0080,2048
627.47,0.0023,-0.0014,0.0109,2048
627.49,0.0019,-0.0014,0.0073,2048
627.51,0.0022,-0.0014,0.0081,2048
627.53,0.0022,-0.0014,0.0078,2048
627.55,0.0021,-0.0014,0.0092,2048
627.58,0.0019,-0.0014,0.0070,2048
627.60,0.0024,-0.0014,0.0080,2048
627.62,0.0022,-0.0014,0.0083,2048
627.64,0.0021,-0.0014,0.0138,2048
627.66,0.0035,-0.0014,0.0112,2048
627.68,0.0024,-0.0014,0.0090,2048
627.70,0.0021,-0.0014,0.0086,2048
627.72,0.0022,-0.0014,0.0076,2048
627.74,0.0023,-0.0014,0.0079,2048
627.76,0.0018,-0.0014,0.0083,2048
627.78,0.0020,-0.0014,0.0086,2560
627.81,0.0022,-0.0014,0.0090,2048
627.83,0.0024,-0.0014,0.0090,2048
627.85,0.0021,-0.0014,0.0085,2048
627.87,0.0020,-0.0014,0.0076,2048
627.89,0.0022,-0.0014,0.0079,2048
627.91,0.0020,-0.0014,0.0078,2048
627.93,0.0018,-0.0014,0.0072,2048
627.95,0.0026,-0.0014,0.0085,2048
627.97,0.0041,-0.0014,0.0166,2048
627.99,0.0052,-0.0012,0.0136,2048
628.01,0.0025,-0.0014,0.0087,2048
628.03,0.0023,-0.0014,0.0086,2048
628.05,0.0021,-0.0014,0.0077,2048
628.07,0.0021,-0.0014,0.0076,2048
628.09,0.0024,-0.0014,0.0089,2048
628.11,0.0020,-0.0014,0.0092,2048
628.13,0.0016,-0.0014,0.0082,2048
628.15,0.0025,-0.0014,0.0086,2048
628.17,0.0025,-0.0014,0.0086,2048
628.19,0.0019,-0.0014,0.0100,2048
628.21,0.0021,-0.0014,0.0085,2048
628.24,0.0020,-0.0014,0.0072,2048
628.26,0.0019,-0.0014,0.0073,2048
628.28,0.0023,-0.0014,0.0086,2048
628.30,0.0027,-0.0014,0.0082,2048
628.32,0.0020,-0.0014,0.0090,2048
628.34,0.0017,-0.0014,0.0074,2048
628.36,0.0022,-0.0014,0.0091,2048
628.38,0.0023,-0.0014,0.0087,2048
628.40,0.0020,-0.0014,0.0074,2048
628.42,0.0023,-0.0014,0.0080,2048
628.44,0.0022,-0.0014,0.0091,2048
628.46,0.0033,-0.0014,0.0096,2048
628.48,0.0023,-0.0014,0.0088,2048
628.50,0.0027,-0.0014,0.0098,2048
628.52,0.0024,-0.0014,0.0090,2048
628.55,0.0017,-0.0014,0.0075,2048
628.57,0.0022,-0.0014,0.0098,2048
628.59,0.0020,-0.0014,0.0083,2048
628.61,0.0020,-0.0014,0.0072,2048
628.63,0.0026,-0.0014,0.0086,2048
628.65,0.0023,-0.0014,0.0087,2048
628.67,0.0018,-0.0014,0.0086,2048
628.69,0.0018,-0.0014,0.0081,2048
628.71,0.0022,-0.0014,0.0103,2560
628.73,0.0023,-0.0014,0.0090,2048
628.75,0.0021,-0.0014,0.0079,2048
628.77,0.0022,-0.0014,0.0072,2048
628.79,0.0022,-0.0014,0.0085,2048
628.81,0.0019,-0.0014,0.0084,2048
628.83,0.0022,-0.0014,0.0086,1536
628.85,0.0026,-0.0014,0.0097,2048
628.87,0.0019,-0.0014,0.0096,2048
628.89,0.0019,-0.0014,0.0081,2048
628.91,0.0022,-0.0014,0.0086,2048
628.93,0.0070,-0.0013,0.0169,2048
628.96,0.0035,-0.0014,0.0089,2048
628.98,0.0026,-0.0014,0.0097,2048
629.00,0.0018,-0.0014,0.0086,2048
629.02,0.0015,-0.0014,0.0075,2048
629.04,0.0024,-0.0014,0.0091,2048
629.06,0.0025,-0.0014,0.0102,2048
629.08,0.0021,-0.0014,0.0085,2560
629.10,0.0018,-0.0014,0.0075,2048
629.12,0.0024,-0.0014,0.0079,2048
629.14,0.0020,-0.0014,0.0081,2048
629.16,0.0018,-0.0014,0.0076,2048
629.18,0.0022,-0.0014,0.0091,2048
629.20,0.0025,-0.0014,0.0081,2048
629.22,0.0022,-0.0014,0.0094,2048
629.24,0.0017,-0.0014,0.0066,2048
629.26,0.0023,-0.0014,0.0102,1536
629.28,0.0033,-0.0014,0.0111,2560
629.31,0.0022,-0.0014,0.0084,2048
629.33,0.0025,-0.0014,0.0077,2048
629.35,0.0023,-0.0014,0.0086,2048
629.37,0.0016,-0.0014,0.0080,2048
629.39,0.0022,-0.0014,0.0086,2048
629.41,0.0024,-0.0014,0.0093,2048
629.43,0.0021,-0.0014,0.0094,2048
629.45,0.0019,-0.0014,0.0062,2048
629.47,0.0023,-0.0014,0.0081,2048
629.49,0.0021,-0.0014,0.0082,2048
629.51,0.0017,-0.0014,0.0071,2048
629.53,0.0024,-0.0014,0.0089,2048
629.55,0.0023,-0.0014,0.0100,2048
629.58,0.0020,-0.0014,0.0102,2560
629.60,0.0017,-0.0014,0.0075,2048
629.62,0.0023,-0.0014,0.0081,2048
629.64,0.0022,-0.0014,0.0086,2048
629.66,0.0017,-0.0014,0.0084,2048
629.68,0.0023,-0.0014,0.0083,2048
629.70,0.0024,-0.0014,0.0081,2048
629.72,0.0019,-0.0014,0.0079,2048
629.74,0.0021,-0.0014,0.0080,2048
629.76,0.0023,-0.0014,0.0082,2048
629.78,0.0020,-0.0014,0.0096,2048
629.80,0.0018,-0.0014,0.0075,2048
629.82,0.0025,-0.0014,0.0094,2048
629.84,0.0022,-0.0014,0.0091,2048
629.86,0.0018,-0.0014,0.0068,2048
629.88,0.0022,-0.0014,0.0081,2048
629.90,0.0062,-0.0014,0.0176,2048
629.93,0.0036,-0.0013,0.0090,2048
629.95,0.0024,-0.0014,0.0092,2048
629.97,0.0033,-0.0014,0.0103,2048
629.99,0.0016,-0.0014,0.0086,2048
630.01,0.0016,-0.0014,0.0070,2048
630.03,0.0024,-0.0014,0.0087,2048
630.05,0.0023,-0.0014,0.0088,2048
630.07,0.0018,-0.0014,0.0082,2048
630.09,0.0024,-0.0014,0.0077,2048
630.11,0.0026,-0.0014,0.0094,2048
630.13,0.0021,-0.0014,0.0082,2048
630.15,0.0021,-0.0014,0.0078,2048
630.17,0.0026,-0.0014,0.0101,2048
630.19,0.0021,-0.0014,0.0091,2048
630.21,0.0017,-0.0014,0.0069,2048
630.23,0.0023,-0.0014,0.0086,1536
630.25,0.0022,-0.0013,0.0083,2048
630.27,0.0021,-0.0014,0.0072,2048
630.29,0.0023,-0.0014,0.0088,2048
630.31,0.0019,-0.0014,0.0099,2048
630.33,0.0018,-0.0014,0.0076,2048
630.35,0.0025,-0.0014,0.0091,2048
630.37,0.0024,-0.0014,0.0086,2048
630.39,0.0017,-0.0014,0.0095,2048
630.42,0.0022,-0.0014,0.0081,2048
630.44,0.0020,-0.0014,0.0074,2048
630.46,0.0025,-0.0014,0.0086,2560
630.48,0.0027,-0.0014,0.0089,1536
630.50,0.0026,-0.0014,0.0088,2048
630.52,0.0020,-0.0014,0.0095,2048
630.54,0.0016,-0.0014,0.0076,2048
630.56,0.0023,-0.0014,0.0101,2048
630.58,0.0024,-0.0014,0.0077,2048
630.60,0.0019,-0.0014,0.0077,2048
630.62,0.0022,-0.0013,0.0087,2048
630.64,0.0021,-0.0014,0.0081,2048
630.66,0.0017,-0.0014,0.0085,2048
630.68,0.0023,-0.0014,0.0082,2048
630.70,0.0027,-0.0014,0.0089,2048
630.72,0.0021,-0.0014,0.0095,2048
630.74,0.0017,-0.0014,0.0082,2048
630.76,0.0022,-0.0014,0.0088,2048
630.78,0.0021,-0.0014,0.0076,2048
630.80,0.0020,-0.0014,0.0092,2048
