device_time_ms,ax,ay,az,gx,gy,gz,temp,hum,pres,label
276151,-500403.0,-1909434.0,9699206.0,532.0,1065.0,-431977.0,22120000.0,52354000.0,100290000.0,right
276181,940949.0,-336395.0,10284607.0,232234.0,-171512.0,-826137.0,22120000.0,52354000.0,100290000.0,right
276191,-566245.0,-1514378.0,9810540.0,-239691.0,157131.0,-21305.0,22120000.0,52354000.0,100290000.0,right
276201,-7182.0,-1501210.0,10150527.0,-3195.0,5859.0,-487373.0,22120000.0,52354000.0,100290000.0,right
276211,561457.0,-458503.0,9907508.0,47405.0,-34089.0,-552889.0,22120000.0,52354000.0,100290000.0,right
276221,-738633.0,-1644866.0,10014054.0,-36220.0,33556.0,2130.0,22120000.0,52354000.0,100290000.0,right
276231,-123305.0,-1353962.0,10048771.0,-44209.0,34622.0,-879402.0,22120000.0,52354000.0,100290000.0,right
276241,544697.0,-353155.0,10057150.0,-5326.0,-4793.0,-796841.0,22120000.0,52354000.0,100290000.0,right
276251,-372309.0,-1276148.0,9919480.0,-28230.0,-7457.0,-14381.0,22120000.0,52354000.0,100290000.0,right
276261,-207104.0,-1877111.0,10173273.0,44209.0,-24501.0,-818680.0,22120000.0,52354000.0,100290000.0,right
276271,1064255.0,-222667.0,10101445.0,85223.0,-54330.0,-852237.0,22120000.0,52354000.0,100290000.0,right
276281,-498009.0,-1266571.0,10212778.0,-59123.0,37285.0,118247.0,22120000.0,52354000.0,100290000.0,right
276291,-22745.0,-1683175.0,9996096.0,19707.0,-1065.0,-709487.0,22120000.0,52354000.0,100290000.0,right
276301,288510.0,-1018763.0,9561536.0,59656.0,-54862.0,-576325.0,22120000.0,52354000.0,100290000.0,right
276311,209499.0,-420195.0,9809343.0,202406.0,-148076.0,-596566.0,22120000.0,52354000.0,100290000.0,right
276321,-2394.0,-815250.0,10109825.0,-46340.0,46873.0,-330774.0,22120000.0,52354000.0,100290000.0,right
276331,-282524.0,-1799297.0,9969759.0,-3195.0,-18110.0,-312664.0,22120000.0,52354000.0,100290000.0,right
276341,581808.0,-620117.0,9385556.0,231702.0,-144347.0,-817082.0,22120000.0,52354000.0,100290000.0,right
276351,307664.0,-805673.0,10934652.0,579521.0,-352080.0,-301478.0,22120000.0,52354000.0,100290000.0,right
276361,307664.0,-805673.0,10934652.0,579521.0,-352080.0,-301478.0,22120000.0,52354000.0,100290000.0,right
276371,-390266.0,-1175588.0,8684034.0,-929471.0,562476.0,-706824.0,22120000.0,52354000.0,100290000.0,right
276381,254990.0,-944541.0,9994899.0,69776.0,-51134.0,-714281.0,22120000.0,52354000.0,100290000.0,right
276391,5985.0,-2080624.0,9687235.0,70842.0,-71907.0,-469795.0,22120000.0,52354000.0,100290000.0,right
276401,328015.0,45491.0,10363618.0,217320.0,-155000.0,-806962.0,22120000.0,52354000.0,100290000.0,right
276411,-140065.0,-1230657.0,9885960.0,-131031.0,88952.0,-541703.0,22120000.0,52354000.0,100290000.0,right
276421,-161613.0,-1734652.0,9438230.0,-17044.0,-21838.0,-699367.0,22120000.0,52354000.0,100290000.0,right
276431,648848.0,-926584.0,10290592.0,704693.0,-460208.0,-691910.0,22120000.0,52354000.0,100290000.0,right
276442,854756.0,-244216.0,10592271.0,-40481.0,-1065.0,-746240.0,22120000.0,52354000.0,100290000.0,right
276451,-147247.0,-1830423.0,9909903.0,-508679.0,301478.0,-387235.0,22080000.0,52361000.0,100288000.0,right
276462,-204710.0,-873910.0,10006871.0,62319.0,-42079.0,-420792.0,22080000.0,52361000.0,100288000.0,right
276471,251398.0,-542303.0,9698009.0,139021.0,-91615.0,-800037.0,22080000.0,52361000.0,100288000.0,right
276482,-31125.0,-1823240.0,10010462.0,170980.0,-160327.0,-604555.0,22080000.0,52361000.0,100288000.0,right
276492,606948.0,-551880.0,10503683.0,231169.0,-184296.0,-808027.0,22080000.0,52361000.0,100288000.0,right
276502,429772.0,-1005595.0,10059545.0,55928.0,-60721.0,-570466.0,22080000.0,52361000.0,100288000.0,right
276512,95770.0,-1604164.0,9743501.0,83625.0,-85223.0,-396823.0,22080000.0,52361000.0,100288000.0,right
276522,454912.0,-263370.0,10569525.0,244485.0,-169914.0,-591239.0,22080000.0,52361000.0,100288000.0,right
276532,481249.0,-1516773.0,10004476.0,-110258.0,56993.0,-411204.0,22080000.0,52361000.0,100288000.0,right
276542,129290.0,-1907039.0,9927860.0,-38883.0,-11718.0,7989.0,22080000.0,52361000.0,100288000.0,right
276552,446532.0,-335198.0,9908705.0,1597.0,-16512.0,33556.0,22080000.0,52361000.0,100288000.0,right
276562,153233.0,-839193.0,9778217.0,10652.0,29295.0,152337.0,22080000.0,52361000.0,100288000.0,right
276572,67039.0,-1132491.0,9943422.0,2130.0,-26099.0,-42079.0,22080000.0,52361000.0,100288000.0,right
276582,712296.0,-735042.0,9851243.0,7989.0,-24501.0,-183231.0,22080000.0,52361000.0,100288000.0,right
276592,498009.0,-1268965.0,9918283.0,20240.0,21305.0,50068.0,22080000.0,52361000.0,100288000.0,right
276602,-135276.0,-1124111.0,9703995.0,-43677.0,13316.0,153935.0,22080000.0,52361000.0,100288000.0,right
276612,360338.0,-427378.0,10052362.0,38883.0,-16512.0,-139553.0,22080000.0,52361000.0,100288000.0,right
276622,314847.0,-1720286.0,9737515.0,-11185.0,2130.0,-31958.0,22080000.0,52361000.0,100288000.0,right
276632,-49082.0,-835601.0,10029616.0,-23969.0,-1597.0,150206.0,22080000.0,52361000.0,100288000.0,right
276642,556668.0,-502797.0,10161301.0,38350.0,-24501.0,-154468.0,22080000.0,52361000.0,100288000.0,right
276652,356746.0,-1526350.0,9715966.0,-21305.0,2130.0,17577.0,22080000.0,52361000.0,100288000.0,right
276662,101756.0,-823630.0,10041588.0,-8522.0,-4261.0,60721.0,22080000.0,52361000.0,100288000.0,right
276672,630891.0,-591385.0,10248692.0,37818.0,-9587.0,-135292.0,22080000.0,52361000.0,100288000.0,right
276682,1182771.0,-1075029.0,9816526.0,-39415.0,7457.0,136890.0,22080000.0,52361000.0,100288000.0,right
276692,1174391.0,-235836.0,10197216.0,106529.0,-56993.0,-300946.0,22080000.0,52361000.0,100288000.0,right
276702,238230.0,-2223084.0,10023631.0,43144.0,14914.0,-493765.0,22080000.0,52361000.0,100288000.0,right
276712,214287.0,-2499622.0,9964971.0,232234.0,-101735.0,-287097.0,22080000.0,52361000.0,100288000.0,right
276722,-519557.0,-2443357.0,10192427.0,372853.0,-224244.0,-288162.0,22080000.0,52361000.0,100288000.0,right
276732,-805673.0,-2233858.0,10434249.0,227973.0,8522.0,-795244.0,22080000.0,52361000.0,100288000.0,right
276742,2035133.0,1000806.0,8770228.0,178437.0,21305.0,-898045.0,22080000.0,52361000.0,100288000.0,right
276752,184359.0,-35914.0,10337281.0,1172359.0,-443696.0,423455.0,22080000.0,52361000.0,100288000.0,right
276762,-610540.0,-1352765.0,10733533.0,1322565.0,-274846.0,418661.0,22080000.0,52361000.0,100288000.0,right
276772,-201119.0,-2015979.0,10169681.0,643971.0,-777133.0,-196014.0,22080000.0,52361000.0,100288000.0,right
276782,1831620.0,-1772960.0,9314925.0,-1009368.0,-1195262.0,-1134008.0,22080000.0,52361000.0,100288000.0,right
276792,1277345.0,-31125.0,10787404.0,-837323.0,-374451.0,-1307119.0,22080000.0,52361000.0,100288000.0,right
276802,523149.0,344775.0,9657307.0,-148608.0,101203.0,-391496.0,22080000.0,52361000.0,100288000.0,right
276812,569837.0,-650045.0,9487313.0,78299.0,187492.0,-125705.0,22080000.0,52361000.0,100288000.0,right
276822,679974.0,-432166.0,9924268.0,237028.0,308403.0,-204004.0,22080000.0,52361000.0,100288000.0,right
276832,275341.0,-804476.0,10073910.0,336101.0,325448.0,-191753.0,22080000.0,52361000.0,100288000.0,right
276842,51476.0,-840390.0,10115810.0,305740.0,343558.0,-270052.0,22080000.0,52361000.0,100288000.0,right
276852,214287.0,-74222.0,10051165.0,326513.0,486307.0,-219451.0,22080000.0,52361000.0,100288000.0,right
276862,184359.0,482446.0,9876383.0,293489.0,517201.0,-98539.0,22080000.0,52361000.0,100288000.0,right
276872,1197.0,506389.0,9835680.0,319056.0,480448.0,-33024.0,22080000.0,52361000.0,100288000.0,right
276882,190344.0,395055.0,9713572.0,282836.0,248746.0,-4793.0,22080000.0,52361000.0,100288000.0,right
276892,235836.0,417800.0,9773429.0,82027.0,-161392.0,-64450.0,22080000.0,52361000.0,100288000.0,right
276902,278933.0,-62251.0,9784203.0,-165120.0,-614143.0,-132629.0,22080000.0,52361000.0,100288000.0,right
276912,399843.0,-879895.0,9877580.0,-322784.0,-945450.0,-118247.0,22080000.0,52361000.0,100288000.0,right
276922,671594.0,-883487.0,11145348.0,-433043.0,-827735.0,-156065.0,22080000.0,52361000.0,100288000.0,right
276932,663214.0,-489629.0,10166090.0,-364331.0,-38350.0,-111856.0,22080000.0,52361000.0,100288000.0,right
276942,719479.0,-1415016.0,10054756.0,-544899.0,-57526.0,60189.0,22080000.0,52361000.0,100288000.0,right
276953,770956.0,15562.0,9674067.0,-625329.0,-147543.0,196547.0,22080000.0,52361000.0,100288000.0,right
276962,557866.0,-252595.0,9714769.0,-383506.0,-85756.0,398953.0,22080000.0,52361000.0,100288000.0,right
276972,574625.0,-793702.0,9603435.0,-70842.0,-26632.0,384039.0,22080000.0,52361000.0,100288000.0,right
276982,802082.0,-604554.0,10126584.0,69776.0,-19707.0,105997.0,22080000.0,52361000.0,100288000.0,right
276992,557866.0,-943344.0,10002082.0,-53264.0,9587.0,-234365.0,22080000.0,52361000.0,100288000.0,right
277003,974469.0,-2012387.0,10037996.0,-73505.0,9587.0,-236495.0,22080000.0,52361000.0,100288000.0,right
277012,52674.0,808067.0,10629382.0,-118780.0,10120.0,-151804.0,22080000.0,52361000.0,100288000.0,right
277022,488432.0,-1094183.0,10120599.0,-808560.0,-78299.0,-543833.0,22080000.0,52361000.0,100288000.0,right
277032,129290.0,-1143266.0,10190033.0,-890055.0,22371.0,-658353.0,22080000.0,52361000.0,100288000.0,right
277042,166402.0,-2039922.0,6432219.0,-696171.0,75103.0,-906034.0,22080000.0,52361000.0,100288000.0,right
277053,608145.0,-2660039.0,6674040.0,2076263.0,-71374.0,-832529.0,22080000.0,52361000.0,100288000.0,right
277062,2226675.0,-690748.0,9917085.0,4998904.0,754762.0,-1043990.0,22080000.0,52361000.0,100288000.0,right
277072,1405439.0,362732.0,10134964.0,3003071.0,1645350.0,-545431.0,22080000.0,52361000.0,100288000.0,right
277082,1376707.0,-544697.0,9437033.0,2902400.0,2279202.0,-132096.0,22080000.0,52361000.0,100288000.0,right
277093,-94573.0,1090592.0,11311750.0,4961086.0,3845721.0,-110790.0,22080000.0,52361000.0,100288000.0,right
277103,-1320442.0,2355966.0,8886350.0,2731953.0,1793959.0,-73505.0,22080000.0,52361000.0,100288000.0,right
277113,-917007.0,605751.0,9957788.0,-2452845.0,-1500470.0,-178437.0,22080000.0,52361000.0,100288000.0,right
277123,-281327.0,2284138.0,10541991.0,-1557996.0,-1306053.0,-103333.0,22080000.0,52361000.0,100288000.0,right
277133,-193936.0,1030735.0,9713572.0,-110258.0,-165120.0,633318.0,22080000.0,52361000.0,100288000.0,right
277143,129290.0,202316.0,10107430.0,476720.0,418128.0,489503.0,22080000.0,52361000.0,100288000.0,right
277153,105348.0,1540715.0,10047573.0,634916.0,571531.0,485242.0,22080000.0,52361000.0,100288000.0,right
277163,-470474.0,282524.0,9927860.0,1127083.0,966224.0,696171.0,22080000.0,52361000.0,100288000.0,right
277173,-506389.0,330409.0,10287001.0,-88952.0,-50068.0,426118.0,22080000.0,52361000.0,100288000.0,right
277183,-172387.0,2314066.0,9939831.0,-174708.0,-158729.0,254605.0,22080000.0,52361000.0,100288000.0,right
277193,-268158.0,401041.0,9854834.0,163523.0,104399.0,1039729.0,22080000.0,52361000.0,100288000.0,right
277203,-229850.0,306467.0,10000885.0,59123.0,60189.0,484177.0,22080000.0,52361000.0,100288000.0,right
277213,76616.0,1236642.0,10181653.0,-74570.0,-48471.0,-86289.0,22080000.0,52361000.0,100288000.0,right
277223,-274144.0,1356356.0,9567521.0,-38350.0,-26099.0,176306.0,22080000.0,52361000.0,100288000.0,right
277233,-301678.0,917007.0,10167287.0,108660.0,83625.0,680724.0,22080000.0,52361000.0,100288000.0,right
277243,-137670.0,395055.0,9669278.0,-50068.0,-48471.0,816549.0,22080000.0,52361000.0,100288000.0,right
277253,-180767.0,199921.0,9788992.0,9587.0,-9587.0,291891.0,22080000.0,52361000.0,100288000.0,right
277263,-229850.0,1689160.0,9968562.0,68711.0,51134.0,197079.0,22080000.0,52361000.0,100288000.0,right
277273,21548.0,505191.0,9614210.0,-96942.0,-77766.0,705226.0,22080000.0,52361000.0,100288000.0,right
277283,-70631.0,1034326.0,9769838.0,62852.0,58058.0,412802.0,22080000.0,52361000.0,100288000.0,right
277293,-385478.0,1294105.0,10030813.0,13848.0,23969.0,621600.0,22080000.0,52361000.0,100288000.0,right
277303,-136473.0,922992.0,9690826.0,-12783.0,-7989.0,603490.0,22080000.0,52361000.0,100288000.0,right
277313,-178373.0,411815.0,9785400.0,72440.0,49003.0,634916.0,22080000.0,52361000.0,100288000.0,right
277323,-96968.0,208301.0,9948211.0,-28230.0,-21305.0,526789.0,22080000.0,52361000.0,100288000.0,right
277333,-88588.0,1778946.0,9961380.0,15979.0,-12250.0,303609.0,22080000.0,52361000.0,100288000.0,right
277343,-679974.0,525543.0,9750683.0,-42079.0,-18110.0,1102582.0,22080000.0,52361000.0,100288000.0,right
277353,-256187.0,423786.0,10131373.0,-32491.0,-15979.0,572596.0,22080000.0,52361000.0,100288000.0,right
277363,-201119.0,1866337.0,9939831.0,34089.0,21305.0,50601.0,22080000.0,52361000.0,100288000.0,right
277373,135276.0,1009186.0,9908705.0,-31958.0,-31426.0,253007.0,22080000.0,52361000.0,100288000.0,right
277383,-87391.0,511177.0,10156513.0,22371.0,33556.0,200808.0,22080000.0,52361000.0,100288000.0,right
277393,238230.0,750605.0,10006871.0,33556.0,20773.0,-84158.0,22080000.0,52361000.0,100288000.0,right
277403,-284918.0,1292908.0,10122993.0,-131564.0,-97474.0,893783.0,22080000.0,52361000.0,100288000.0,right
