device_time_ms,ax,ay,az,gx,gy,gz,temp,hum,pres,label
121354,32322.0,-4788.0,10004476.0,-1065.0,-5326.0,-2130.0,21340000.0,55323000.0,100278000.0,idle
121364,37111.0,0.0,10005674.0,-532.0,-3728.0,-1597.0,21340000.0,55323000.0,100278000.0,idle
121374,41899.0,-2394.0,10017645.0,1065.0,-4793.0,-1597.0,21340000.0,55323000.0,100278000.0,idle
121384,28731.0,-2394.0,9994899.0,-532.0,-3195.0,-1597.0,21340000.0,55323000.0,100278000.0,idle
121394,39505.0,-3591.0,9999688.0,532.0,-5326.0,-1597.0,21340000.0,55323000.0,100278000.0,idle
121404,39505.0,-13168.0,9992505.0,-532.0,-4261.0,0.0,21340000.0,55323000.0,100278000.0,idle
121414,35914.0,-9577.0,10000885.0,0.0,-4261.0,-2130.0,21340000.0,55323000.0,100278000.0,idle
121424,16759.0,-1197.0,9999688.0,-532.0,-2663.0,-2663.0,21340000.0,55323000.0,100278000.0,idle
121434,27534.0,-3591.0,9998491.0,-532.0,-2663.0,-2663.0,21340000.0,55323000.0,100278000.0,idle
121444,29928.0,-26337.0,9973351.0,532.0,-4261.0,-3195.0,21340000.0,55323000.0,100278000.0,idle
121454,35914.0,-10774.0,10018842.0,0.0,-4793.0,-3195.0,21340000.0,55323000.0,100278000.0,idle
121464,26337.0,10774.0,10021236.0,-532.0,-3728.0,-2130.0,21340000.0,55323000.0,100278000.0,idle
121474,31125.0,10774.0,10018842.0,532.0,-3728.0,-2130.0,21340000.0,55323000.0,100278000.0,idle
121484,38308.0,1197.0,10004476.0,0.0,-3195.0,-1065.0,21340000.0,55323000.0,100278000.0,idle
121494,21548.0,8379.0,9980534.0,-532.0,-3195.0,-2130.0,21340000.0,55323000.0,100278000.0,idle
121504,20351.0,3591.0,9979337.0,-532.0,-3728.0,-2663.0,21340000.0,55323000.0,100278000.0,idle
121514,20351.0,-20351.0,9988914.0,0.0,-4793.0,-2663.0,21340000.0,55323000.0,100278000.0,idle
121524,29928.0,-5985.0,10006871.0,-2130.0,-4793.0,-2663.0,21340000.0,55323000.0,100278000.0,idle
121534,31125.0,15562.0,10006871.0,0.0,-4793.0,-1597.0,21340000.0,55323000.0,100278000.0,idle
121544,39505.0,3591.0,10016448.0,1065.0,-4793.0,-2130.0,21340000.0,55323000.0,100278000.0,idle
